id,order_code,product_name,factory_code,order_qt,order_date,comments,order_status
636,BIL21894739,"0,17x894x795 W/С №13",BIL,11200.0,09.12.2021,,0
637,DEV21099740,OT99-ELQ9991A0A,DEV,880.0,09.12.2021,,0
638,DEV21070744,OT070-ELQ7033A2A  TH580,DEV,20000.0,11.12.2021,,0
639,MOE21062741,OT062-ELQ0830A9A HBI,MOE,9500.0,11.12.2021,,0
640,VIL21062742,OT62-ELQ6216A2A ver2,VIL,25000.0,11.12.2021,,0
641,VIL21062743,OT62-ELQ6216A2A ver2,VIL,20000.0,11.12.2021,,0
642,BUF21838745,"0,17x838x942 ALU/С",BUF,20000.0,12.12.2021,,0
643,BUF21838746,"0,17x838x942 ALU/С",BUF,20000.0,12.12.2021,,0
644,BIL21920747,"0,16x920x778 BLANK",BIL,30000.0,12.12.2021,,0
645,BUF21913748,"0,14x913x766 21E",BUF,10000.0,12.12.2021,,0
646,BIL21913749,"0,14x913x766 BLANK",BIL,40000.0,12.12.2021,,0
647,DEV21099750,OT99-ELQ9991A0A HBI,DEV,8000.0,12.12.2021,,0
648,BUF21975751,"0,14x975x925 G/C",BUF,10000.0,12.12.2021,,0
649,WEI21153752,OT153-ELQ1542A3A HBI,WEI,4000.0,14.12.2021,,0
650,ZNO21153753,OT153-W18B35,ZNO,250.0,14.12.2021,TEST,0
651,BUF21070754,OT070-ELQ7013A9A ,BUF,23000.0,14.12.2021,,0
652,ZNO21070755,OT070-ELQ7013A9A ,ZNO,20000.0,14.12.2021,,0
653,ZNO21070756,OT070-ELQ7013A11A,ZNO,4500.0,14.12.2021,,0
654,BIL21860757,"0,18x860x873  BLANK",BIL,22000.0,14.12.2021,,0
655,BIL21894758,"0,18x894x795 BLANK",BIL,40000.0,14.12.2021,,0
656,BUF21096759,OT96 Alu/C HBI auto,BUF,48000.0,14.12.2021,,0
657,BIL21894760,"0,18x894x795 BLANK",BIL,40000.0,15.12.2021,,0
658,BIL21895761,"0,19x895x907 BLANK",BIL,50000.0,16.12.2021,,0
659,ZNO21153762,OT153-ELQ0561A2A HBI,ZNO,2300.0,16.12.2021,жерсть з дугою,0
660,BIL21877763,"0,18x877x1066 BLANK",BIL,8000.0,20.12.2021,11т рулон!!!,0
661,BUF21096764,OT96 Alu/C HBI auto,BUF,20000.0,20.12.2021,,0
662,BIL21908765,"0,20x908x1112 RAS BLANK",BIL,26000.0,20.12.2021,40т в рулонах,0
663,BIL21808766,"0,18x808x908 HBI BLANK",BIL,8000.0,20.12.2021,,0
664,BIL21860767,"0,18x860x873  BLANK",BIL,50000.0,20.12.2021,,0
665,BUF21975768,"0,14x975x925 G/C",BUF,30000.0,21.12.2021,,0
666,BIL21920769,"0,16x920x778 BLANK",BIL,30000.0,21.12.2021,,0
667,BIL21894770,"0,18x894x795 W/С",BIL,45000.0,21.12.2021,,0
668,BIL21894771,"0,18x894x795 W/С",BIL,45000.0,21.12.2021,,0
669,BIL21860772,"0,18x860x873  BLANK",BIL,40000.0,21.12.2021,,0
670,BIL21913773,"0,14x913x766 BLANK",BIL,25000.0,21.12.2021,,0
671,ARP21913774,"0,14x913x766 BLANK",ARP,35000.0,21.12.2021,,0
672,BUF21830775,"0,18x830x801 Alu/C",BUF,10000.0,22.12.2021,,0
673,BUF21830776,"0,18x830x801 Alu/C 28S",BUF,10000.0,22.12.2021,,0
674,BUF21838777,"0,17x838x942 ALU/С",BUF,25000.0,28.12.2021,,0
675,BUF21838778,"0,17x838x942 ALU/С",BUF,30000.0,10.01.2022,,0
676,DEV21070779,OT070-ELQ7022A6A  TH550,DEV,20000.0,10.01.2022,,0
677,BIL21920780,"0,16x920x778 BLANK",BIL,20000.0,10.01.2022,,0
678,BIL21895781,"0,19x895x907 BLANK",BIL,50000.0,10.01.2022,,0
679,BIL21860782,"0,18x860x873  BLANK",BIL,40000.0,11.01.2022,,0
680,BUF22918783,"0,14x918x925 G/C",BUF,9000.0,13.01.2022,,0
681,VIL22062784,OT62-ELQ6216A2A ver2,VIL,24000.0,13.01.2022,,0
682,ZNO22153785,OT153-W18B35,ZNO,125.0,13.01.2022,TEST,0
683,ZNO22153786,OT153-W18U23,ZNO,125.0,13.01.2022,TEST,0
684,VAJ22062787,OT62-ELQ6215A5A USK 21E,VAJ,20000.0,13.01.2022,,0
685,VIL22062788,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,14.01.2022,,0
686,BUF22099789,"OT99-921XQ 0,20 A55B05 ",BUF,40000.0,17.01.2022,,0
687,BUF22942790,"0,16x942x790 ALU/С",BUF,30000.0,18.01.2022,,0
688,BUF22918791,"0,14x918x925 G/C",BUF,20000.0,18.01.2022,,0
689,DEV22070792,OT070-ELQ7033A2A  TH580,DEV,26000.0,18.01.2022,,0
690,BIL22920793,"0,16x920x778 BLANK",BIL,30000.0,18.01.2022,,0
691,ZNO22153794,OT153-ELQ1554A0A USK,ZNO,10000.0,19.01.2022,,0
692,ZNO22153795,OT153-ELQ0561A2A HBI,ZNO,4000.0,19.01.2022,,0
693,ZNO22153796,OT153-ELQ0561A4A-14400 HBI,ZNO,6000.0,19.01.2022,,0
694,BUF22913797,"0,14x913x766 21E",BUF,30000.0,19.01.2022,,0
695,BIL22860798,"0,18x860x873  BLANK",BIL,50000.0,20.01.2022,,0
696,BUF22838799,"0,17x838x942 ALU/С",BUF,50000.0,20.01.2022,,0
697,BIL22896800,"0,18x896x795 BLANK",BIL,20000.0,21.01.2022,,0
698,BIL22895801,"0,19x895x907 BLANK",BIL,20000.0,21.01.2022,,0
699,VIL22062802,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,24.01.2022,,0
700,MOE22062803,OT62-ELQ6216A2A  USK ver3,MOE,20000.0,24.01.2022,,0
701,VIL22062804,OT62-ELQ6216A2A ver2,VIL,10000.0,24.01.2022,,0
702,MOE22062805,OT62-ELQ6216A2A  USK ver3,MOE,20000.0,24.01.2022,,0
703,WEI22153806,OT153-ELQ1542A3A USK,WEI,10000.0,24.01.2022,,0
704,ZNO22153807,OT153-ELQ0561A2A USK,ZNO,12000.0,25.01.2022,,0
705,BIL22860808,"0,18x860x873  BLANK",BIL,40000.0,25.01.2022,,0
706,BUF22070809,OT070-ELQ7033A2A  TH580,BUF,25000.0,25.01.2022,,0
707,DEV22070810,OT070-ELQ7033A2A  TH580,DEV,19500.0,25.01.2022,,0
708,BIL22922811,"0,17x922x868 HBI TH550 BLANK",BIL,15000.0,26.01.2022,,0
709,BUF22096812,OT96 Alu/C USK auto,BUF,20000.0,26.01.2022,,0
710,BIL22920813,"0,16x920x778 BLANK",BIL,20000.0,26.01.2022,,0
711,BUF22099814,"OT99-921XQ 0,20 A55B05 ",BUF,8000.0,26.01.2022,,0
712,BIL22896815,"0,18x896x795 BLANK",BIL,25000.0,26.01.2022,,0
713,BIL22896816,"0,17x896x795 BLANK",BIL,20000.0,26.01.2022,,0
714,BIL22896817,"0,18x896x795 W/С",BIL,10000.0,27.01.2022,,0
715,BUF22975818,"0,14x975x925 G/C USK",BUF,8000.0,28.01.2022,,0
716,ZNO22153819,OT153-ELQ0561A2A USK,ZNO,10000.0,28.01.2022,,0
717,VIL22062820,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,28.01.2022,,0
718,VIL22062821,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,31.01.2022,,0
719,NOR22099822,OT99-ELQ0730A0A,NOR,8000.0,31.01.2022,,0
720,BUF22070823,OT070-ELQ7013A9A ,BUF,27000.0,31.01.2022,,0
721,ZNO22070824,OT070-ELQ7013A11A,ZNO,5000.0,31.01.2022,,0
722,BUF22942825,"0,16x942x790 ALU/С",BUF,40000.0,31.01.2022,,0
723,BUF22975826,"0,14x975x925 G/C",BUF,121.0,01.02.2022,,0
724,BIL22942827,"0,16x942x790 BLANK",BIL,20000.0,01.02.2022,,0
725,ZNO22153828,OT153-ELQ1554A0A USK,ZNO,12000.0,01.02.2022,19 350кг (3рул),0
726,ZNO22153829,OT153-ELQ0561A2A USK,ZNO,20000.0,01.02.2022,33 360кг (5рул),0
727,BIL22808830,"0,20x808x908 USK BLANK",BIL,12000.0,02.02.2022,14220,0
728,BUF22096831,OT96 Alu/C USK auto,BUF,27000.0,02.02.2022,,0
729,DEV22099832,OT99-ELQ9999A0A ARP,DEV,13000.0,02.02.2022,,0
730,DEV22099833,OT99-ELQ9991A0A ARP,DEV,20000.0,02.02.2022,,0
731,BIL22860834,"0,18x860x873  BLANK",BIL,20000.0,02.02.2022,,0
732,TEST 152D,TEST152D,TES,150.0,02.02.2022,,0
733,TEST 152H,TEST152H,TES,150.0,02.02.2022,,0
734,TEST 152E,TEST152E,TES,150.0,02.02.2022,,0
735,VIL22062835,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,03.02.2022,,0
736,BUF22942836,"0,16x942x790 ALU/С",BUF,20000.0,03.02.2022,,0
737,BUF22942837,"0,16x942x790 ALU/С",BUF,20000.0,03.02.2022,,0
738,"BLANK  0,19*809*910","0,19*809*910 BLANK",BLA,150.0,04.02.2022,,0
739,DEV22070838,OT070-ELQ7022A6A  TH550,DEV,28000.0,07.02.2022,,0
740,BUF22975839,"0,14x975x925 G/C USK",BUF,25000.0,07.02.2022,,0
741,VIL22062840,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,08.02.2022,,0
742,BUF22918841,"0,14x918x925 G/C",BUF,20000.0,08.02.2022,,0
743,DEV22070842,OT070-ELQ7033A2A  TH580,DEV,25000.0,09.02.2022,,0
744,BIL22920843,"0,16x920x778 BLANK",BIL,30000.0,09.02.2022,,0
745,BIL22896844,"0,18x896x795 BLANK",BIL,40000.0,10.02.2022,,0
746,BUF22070845,OT070-ELQ7013A9A ,BUF,23000.0,10.02.2022,,0
747,DEV22070846,OT070-ELQ7033A2A  TH580,DEV,10000.0,10.02.2022,,0
748,BUF22913847,"0,14x913x766 ALU/C",BUF,47000.0,10.02.2022,,0
749,BUF22877848,"0,18x877x1066 W/G",BUF,10500.0,11.02.2022,,0
750,BUF22918849,"0,14x918x925 W/C",BUF,10000.0,11.02.2022,,0
751,BUF22918850,"0,14x918x925 G/C",BUF,10000.0,11.02.2022,,0
752,BIL22843851,"0,17x840x942 BLANK",BIL,23000.0,11.02.2022,,0
753,BUF22838852,"0,17x838x942 ALU/С",BUF,20000.0,11.02.2022,,0
754,BUF22096853,OT96 Alu/C USK auto,BUF,21000.0,14.02.2022,,0
755,BIL22808854,"0,18x808x908 HBI BLANK",BIL,10000.0,14.02.2022,,0
756,DEV22099855,OT99-ELQ9999A0A_N/A,DEV,1327.0,15.02.2022,,0
757,DEV22099856,OT99-ELQ9999A0A ARP,DEV,30000.0,15.02.2022,,0
758,WEI22153857,OT153-ELQ1542A3A USK,WEI,14000.0,15.02.2022,рулон 7220кг+ попередні,0
759,ZNO22153858,OT153-ELQ0561A4A-14400 HBI,ZNO,138.0,15.02.2022,пластикові піддони!!!,0
760,BUF22975859,"0,14x975x925 G/C USK",BUF,20500.0,15.02.2022,,0
761,BUF22975860,"0,14x975x925 W/K USK",BUF,18000.0,15.02.2022,,0
762,BUF22918861,"0,14x918x925 G/C",BUF,10000.0,15.02.2022,,0
763,BUF22070862,OT070-ELQ7013A9A ,BUF,25000.0,16.02.2022,,0
764,VIL22062863,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,16.02.2022,,0
765,VIL22062864,OT62-ELQ6216A2A  USK ver3,VIL,30000.0,16.02.2022,,0
766,ZNO22153865,OT153-ELQ1542A3A USK,ZNO,4200.0,16.02.2022,рулон 5500кг,0
767,BIL22920866,"0,16x920x778 BLANK",BIL,50000.0,17.02.2022,,0
768,ZNO22070867,OT070-ELQ7013A11A,ZNO,7000.0,17.02.2022,,0
769,DEV22070868,OT070-ELQ7033A2A  TH580,DEV,30000.0,17.02.2022,,0
770,BIL22860869,"0,18x860x873  BLANK",BIL,30000.0,21.02.2022,,0
771,BUF22913870,"0,14x913x766 ALU/C",BUF,40000.0,21.02.2022,,0
772,BUF22913871,"0,14x913x766 21E",BUF,20000.0,21.02.2022,,0
773,BUF22942872,"0,16x942x790 ALU/С",BUF,30000.0,21.02.2022,,0
774,BIL22896873,"0,17x896x795 BLANK",BIL,30000.0,21.02.2022,,0
775,BUF22070874,OT070-ELQ7013A9A ,BUF,25000.0,21.02.2022,,0
776,BUF22099875,"OT99-921XQ 0,20 A55B05 ",BUF,11000.0,22.02.2022,,0
777,DEV22070876,OT070-ELQ7022A6A ,DEV,25000.0,22.02.2022,,0
778,DEV22070877,OT070-ELQ7033A2A  TH580,DEV,10000.0,22.02.2022,,0
779,ZNO22153878,OT153-W18B35 USK,ZNO,10000.0,23.02.2022,,0
780,ZNO22153879,OT153-W18U23 USK,ZNO,3400.0,23.02.2022,перевернути рулон,0
781,ZNO22153880,OT153-ELQ1554A0A USK,ZNO,8000.0,23.02.2022,,0
782,ZNO22153881,OT153-ELQ0561A2A HBI,ZNO,5000.0,23.02.2022,,0
783,VIL22062882,OT62-ELQ6216A2A  USK ver3,VIL,25000.0,23.02.2022,,0
784,BIL22896883,"0,17x896x795 BLANK",BIL,55000.0,24.02.2022,,0
785,ARP22153884,OT153-ELQ1554A0A ERD,ARP,858.0,24.02.2022,,0
786,BUF22913885,"0,14x913x766 ALU/C",BUF,20000.0,24.02.2022,,0
787,VIL22062886,OT62-ELQ6216A2A  USK ver3,VIL,35000.0,24.02.2022,,0
788,BUF22096887,OT96 Alu/C HBI auto,BUF,20000.0,01.03.2022,,0
789,BIL22896888,"0,18x896x795 BLANK",BIL,30000.0,01.03.2022,,0
790,ZNO22153889,OT153-ELQ0561A2A HBI,ZNO,5000.0,02.03.2022,,0
791,BIL22896890,"0,18x896x795 BLANK",BIL,20000.0,02.03.2022,,0
792,BIL22096891,"OT96 0,20  ALU/G 50/28",BIL,25000.0,04.03.2022,,0
793,BUF22920892,"0,16x920x778 Alu/C",BUF,35000.0,04.03.2022,,0
794,ZNO22153893,OT153-ELQ0561A2A HBI,ZNO,16000.0,07.03.2022,,0
795,VIL22062894,OT62-ELQ6216A2A ver2,VIL,14000.0,08.03.2022,,0
796,BIL22099895,"OT99-921XQ 0,20 ALU/G",BIL,30000.0,08.03.2022,,0
797,BUF22070896,OT070-ELQ7013A9A ,BUF,20000.0,09.03.2022,,0
798,DEV22070897,OT070-ELQ7033A2A  TH580,DEV,20000.0,10.03.2022,,0
799,VIL22062898,OT62-ELQ6216A2A  USK ver3,VIL,600.0,10.03.2022,,0
800,BUF22975899,"0,14x975x925 G/C",BUF,4000.0,11.03.2022,,0
801,BUF22908900,"0,20x908x1112 21EK05",BUF,8000.0,11.03.2022,,0
802,BUF22877901,"0,18x877x1066 W/G",BUF,15000.0,11.03.2022,,0
803,BIL22096902,"OT96 0,20  ALU/G 28/28",BIL,20000.0,14.03.2022,,0
804,BUF22070903,OT070-ELQ7013A9A ,BUF,30000.0,14.03.2022,,0
805,BUF22070904,OT070-ELQ7013A9A ,BUF,20000.0,15.03.2022,,0
806,BIL22860905,"0,18x860x942 BLANK",BIL,19000.0,15.03.2022,,0
807,BIL22896906,"0,17x896x795 Alu/G",BIL,62000.0,16.03.2022,,0
808,BIL22808907,"OT96 0,20  ALU/G 28/28",BIL,20000.0,16.03.2022,,0
809,BIL22808908,"OT96 0,20  ALU/G 28/28 ручна",BIL,4000.0,21.03.2022,,0
810,VIL22062909,"OT62-ELQ6216A2A тест 0,17*959",VIL,20000.0,22.03.2022,,0
811,DNZ22096910,"OT96 0,21  alu/g 28/28 ",DNZ,30000.0,24.03.2022,,0
812,BIL22096911,"OT96 0,20  alu/g 28/28 11064",BIL,5609.0,25.03.2022,,0
813,BIL22896912,"0,17x896x795 Alu/G",BIL,43000.0,25.03.2022,,0
814,DNZ22099913,"OT99 0,20  alu/g TS275",DNZ,8000.0,25.03.2022,,0
815,BUF22942914,"0,16x942x790 ALU/С",BUF,20000.0,25.03.2022,,0
816,ZNO22153915,OT153-ELQ1554A0A ERD,ZNO,7000.0,28.03.2022,,0
817,ZNO22153916,OT153-ELQ0561A2A HBI,ZNO,7000.0,28.03.2022,,0
818,BUF22942917,"0,16x942x790 ALU/С",BUF,20000.0,28.03.2022,,0
819,BIL22895918,"0,19x895x907 Alu/G",BIL,30000.0,28.03.2022,,0
820,VIL22062919,"OT62-ELQ6216A2A тест 0,17*959",VIL,20000.0,29.03.2022,,0
821,VIL22062920,"OT62-ELQ6216A2A тест 0,17*959",VIL,40000.0,29.03.2022,,0
822,BUF22942921,"0,16x942x790 ALU/С",BUF,20000.0,30.03.2022,,0
823,BIL22860922,"0,18x860x942 BLANK",BIL,24000.0,30.03.2022,,0
824,BUF22975923,"0,14x975x925 G/C USK",BUF,18000.0,01.04.2022,,0
825,BIL22860924,"0,18x860x942 BLANK",BIL,16000.0,04.04.2022,,0
826,BUF22913925,"0,14x913x766 21E",BUF,20000.0,04.04.2022,,0
827,BUF22099926,"OT99-921XQ 0,20 A55B05 ",BUF,12000.0,04.04.2022,,0
828,BUF22070927,OT070-ELQ7022A5A 21Е,BUF,19000.0,04.04.2022,,0
829,BIL22922928,"0,17x922x868 HBI TH550 BLANK",BIL,30000.0,04.04.2022,,0
830,VIL22062929,OT62-ELQ6216A2A  HAN,VIL,22000.0,05.04.2022,,0
831,WEI22153930,OT153-ELQ1542A3A USK,WEI,20000.0,05.04.2022,,0
832,BUF22942931,"0,16x942x790 ALU/С",BUF,20000.0,05.04.2022,,0
833,BIL22099932,"OT99 0,20  alu/g CHINA",BIL,1216.0,06.04.2022,,0
834,BIL22860933,"0,18x860x873 Alu/G",BIL,30000.0,06.04.2022,,0
835,DNZ22096934,"OT96 0,21  alu/g 28/28 ",DNZ,10000.0,06.04.2022,,0
836,DNZ22096935,"OT96 0,20  alu/g ARK",DNZ,20000.0,06.04.2022,,0
837,DNZ22099936,"OT99-921XQ 0,22 ALU/G TS275 ARK",DNZ,10000.0,06.04.2022,,0
838,BUF22954937 TEST,"0,16x942x790 ALU/С",BUF,100.0,07.04.2022,,0
839,BUF22942938,"0,16x942x790 ALU/С",BUF,45000.0,07.04.2022,,0
840,BIL22099939,"OT99 0,19 alu/g ERD",BIL,10000.0,11.04.2022,,0
841,VIL22062940,OT62-ELQ6216A2A  USK ver3,VIL,40000.0,11.04.2022,,0
842,BUF22913941,"0,14x913x766 USK 21E",BUF,22000.0,12.04.2022,,0
843,BUF22913942,"0,14x913x766 USK A08",BUF,20000.0,12.04.2022,,0
844,BUF22975943,"0,14x975x925 G/C USK",BUF,8000.0,12.04.2022,,0
845,BUF22908944,"0,20x908x1112 Alu/G",BUF,15000.0,12.04.2022,,0
846,BUF22840945,"0,17x840x942 Alu/C",BUF,26000.0,12.04.2022,,0
847,BUF22838946,"0,17x838x942 ALU/С",BUF,9000.0,12.04.2022,,0
848,BIL22860947,"0,18x860x942 BLANK",BIL,40000.0,13.04.2022,,0
849,BUF22975948,"0,14x975x925 G/C USK",BUF,20000.0,13.04.2022,,0
850,DNZ22096949,"OT96 0,20  alu/g ARK",DNZ,17000.0,14.04.2022,,0
851,DNZ22096950,"OT99-921XQ 0,22 ALU/G TS275 ARK",DNZ,17000.0,14.04.2022,,0
852,BIL22099951,"OT99 0,19 alu/g HBI",BIL,10000.0,14.04.2022,,0
853,BUF22099952,"OT99-921XQ 0,20 A55B05 ",BUF,30000.0,14.04.2022,,0
854,VIL22062953,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,14.04.2022,,0
855,ZNO22153954,OT153-ELQ0561A2A HBI,ZNO,7000.0,18.04.2022,,0
856,ZNO22153955,OT153-ELQ1554A0A USK,ZNO,7000.0,18.04.2022,,0
857,ZNO22153956,OT153-ELQ0561A2A-W18B55 ARI,ZNO,17000.0,18.04.2022,,0
858,BIL22895957,"0,19x895x907 Alu/G",BIL,15000.0,18.04.2022,HFI,0
859,ZNO22153958,OT153-ELQ1554A0A-20EB05 ARI,ZNO,8000.0,18.04.2022,,0
860,BUF22942959,"0,16x942x790 ALU/С",BUF,40000.0,18.04.2022,,0
861,BIL22895960,"0,19x895x907 Alu/G",BIL,17000.0,19.04.2022,,0
862,UTS22894961,"Жерсть 0,17*806*773 W/G",UTS,3000.0,19.04.2022,,0
863,UTS22806962,"Жерсть 0,17*894*795 W/G х",UTS,2000.0,19.04.2022,,0
864,BIL22860963,"0,18x860x873 Alu/G",BIL,30000.0,19.04.2022,,0
865,BUF22913964,"0,14x913x766 USK A08",BUF,20000.0,19.04.2022,,0
866,BUF22913965,"0,14x913x766 ALU/C",BUF,20000.0,20.04.2022,,0
867,BUF22975966,"0,14x975x925 G/C USK",BUF,17000.0,20.04.2022,,0
868,BUF22838967,"0,17x838x942 ALU/С",BUF,13000.0,20.04.2022,,0
869,BUF22942968,"0,16x942x790 ALU/С",BUF,40000.0,20.04.2022,,0
870,BUF22096969,OT96 Alu/C HBI auto,BUF,20000.0,21.04.2022,,0
871,BUF22096970,OT96 Alu/C HBI auto,BUF,20000.0,21.04.2022,,0
872,BIL22096971,"OT96 0,20  alu/g 28/28 11064",BIL,12000.0,21.04.2022,,0
873,BIL22860972,"0,18x860x942 BLANK ZZY",BIL,34000.0,22.04.2022,,0
874,VIL22062973,OT62-ELQ6216A2A  USK ver3,VIL,40000.0,26.04.2022,,0
875,DEV22070974,OT070-ELQ7022A5A 21Е,DEV,10000.0,26.04.2022,,0
876,DEV22070975,OT070-ELQ7033A2A ERD test,DEV,8000.0,26.04.2022,,0
877,DEV22070976,OT070-ELQ7033A2A HAN test,DEV,8000.0,26.04.2022,,0
878,BIL22922977,"0,17x922x868 HBI TH550 BLANK",BIL,17000.0,26.04.2022,якщо є HFI,0
879,BIL22922978,"0,17x922x868 HAN TH580 BLANK",BIL,17000.0,26.04.2022,,0
880,BUF22942979,"0,16x942x790 W/G",BUF,11900.0,27.04.2022,,0
881,ZNO22153980,OT153-ELQ0561A2A USK,ZNO,20000.0,27.04.2022,,0
882,DNZ22096981,"OT96 0,20  alu/g ERD",DNZ,22000.0,27.04.2022,,0
883,DNZ22096982,"OT96 0,20  alu/g ERD",DNZ,22000.0,27.04.2022,,0
884,BIL22096983,"OT96 0,20  alu/g 28/28 11064",BIL,10000.0,28.04.2022,,0
885,BIL22096984,"OT96 0,22  alu/g New for BIL",BIL,20000.0,28.04.2022,,0
886,BIL22099985,"OT99 0,22  alu/g New for BIL",BIL,20000.0,28.04.2022,,0
887,BUF22975986,"0,14x975x925 G/C USK",BUF,30000.0,29.04.2022,,0
888,WEI22153987,OT153-ELQ1542A3A USK,WEI,15000.0,02.05.2022,,0
889,BUF22942988,"0,16x942x790 ALU/С",BUF,30000.0,02.05.2022,,0
890,BUF22913989,"0,14x913x766 ALU/C",BUF,40000.0,02.05.2022,,0
891,BUF22913990,"0,14x913x766 ALU/C",BUF,15000.0,02.05.2022,,0
892,BUF22975991,"0,14x975x925 G/C USK",BUF,30000.0,03.05.2022,,0
893,BIL22099992,"OT99 ALU/G 0,19 USK",BIL,10000.0,03.05.2022,,0
894,BIL22922993,"0,17x922x868 ERD TH580 BLANK",BIL,23000.0,04.05.2022,,0
895,BIL22922994,"0,17x922x868 HBI TH580 BLANK",BIL,20000.0,04.05.2022,,0
896,VAJ22062995,OT62-ELQ6216A2A  USK ver3,VAJ,40000.0,04.05.2022,,0
897,VIL22062996,OT62-ELQ6216A2A  USK ver3,VIL,20000.0,05.05.2022,,0
898,ZNO22153997,OT153-ELQ1554A0A USK,ZNO,15000.0,05.05.2022,,0
899,ZNO22153998,OT153-ELQ0561A2A HBI,ZNO,5000.0,05.05.2022,,0
900,BIL22096999,"OT96 0,22  alu/g New for BIL",BIL,27000.0,05.05.2022,,0
901,DNZ22096001,"OT96 0,22  alu/g ARS",DNZ,19000.0,05.05.2022,,0
902,BIL22099002,"OT99 0,22  alu/g New for BIL",BIL,30000.0,05.05.2022,,0
903,BIL22808003,"0,20x808x908 HBI BLANK",BIL,11000.0,09.05.2022,,0
904,UTS22922004,"0,17x922x868 W/G",UTS,1900.0,09.05.2022,,0
905,UTS22920005,"0,16x920x778 W/G",UTS,1500.0,09.05.2022,,0
906,UTS22700006,"0,22x700x694 W/G",UTS,1600.0,09.05.2022,,0
907,UTS22866007,"0,22х866х700 W/G",UTS,1500.0,09.05.2022,,0
908,BIL22070008,OT070-ELQ7040A0A ERD,BIL,10500.0,09.05.2022,,0
909,ZNO22153009,OT153-ELQ0561A2A USK,ZNO,12500.0,09.05.2022,,0
910,ZNO22153010,OT153-ELQ1554A0A USK,ZNO,12500.0,09.05.2022,,0
911,BUF22975011,"0,14x975x925 G/C USK",BUF,20000.0,10.05.2022,,0
912,BUF22942012,"0,16x942x790 ALU/С",BUF,40000.0,10.05.2022,,0
913,BIL22896013,"0,18x896x795 BLANK",BIL,30000.0,10.05.2022,,0
914,BIL22896014,"0,18x896x795 BLANK",BIL,30000.0,10.05.2022,,0
915,BUF22070015,OT070-ELQ7013A9A ,BUF,40000.0,11.05.2022,,0
916,VIL22062016,OT62-ELQ6216A2A  USK ver3,VIL,40000.0,11.05.2022,,0
917,WEI22153017,OT153-ELQ1542A3A USK,WEI,16000.0,12.05.2022,,0
918,ZNO22153018,OT153-ELQ0561A2A USK,ZNO,20000.0,12.05.2022,,0
919,DEV22070019,OT070-ELQ7022A6A ,DEV,27000.0,13.05.2022,,0
920,BIL22922020,"0,17x922x868 HBI TH580 BLANK",BIL,7000.0,16.05.2022,,0
921,BUF22975021,"0,14x975x925 G/C USK",BUF,30000.0,16.05.2022,,0
922,BUF22918022,"0,14x918x925 G/C",BUF,20000.0,16.05.2022,НЕ більше,0
923,BUF22913023,"0,14x913x766 21E",BUF,21000.0,16.05.2022,,0
924,BIL22959024,"0,17x959x901 BLANK",BIL,25000.0,17.05.2022,,0
925,DNZ22096020,"OT96 0,22  alu/g ARS",DNZ,32000.0,17.05.2022,,0
926,DNZ22096021,"OT96 0,20  alu/g ARK",DNZ,5000.0,17.05.2022,,0
927,UTS22922022,"0,17x922x868 W/G",UTS,6000.0,17.05.2022,,0
928,UTS22700023,"0,22x700x694 W/G",UTS,3200.0,17.05.2022,,0
929,BUF22942025,"0,16x942x790 ALU/С",BUF,40000.0,18.05.2022,,0
930,DEV22099026,OT99-ELQ9999A0A ARP,DEV,30000.0,18.05.2022,,0
931,ZNO22153027,OT153-ELQ0561A2A HBI,ZNO,16000.0,18.05.2022,,0
932,ZNO22153028,OT153-ELQ0561A2A USK,ZNO,16000.0,18.05.2022,,0
933,DEV22099029,OT99-ELQ9999A0A_N/A,DEV,1500.0,18.05.2022,,0
934,VAJ22096030,OT96 Alu/G Vaja (auto),VAJ,12000.0,19.05.2022,,0
935,BUF22918031,"0,14x918x925 G/C",BUF,18000.0,19.05.2022,,0
936,BUF22840032,"0,17x840x942 Alu/C",BUF,8000.0,20.05.2022,,0
937,BUF22913033,"0,14x913x766 ALU/C",BUF,30000.0,20.05.2022,,0
938,BIL22896034,"0,18x896x795 BLANK",BIL,36000.0,20.05.2022,,0
939,BIL22896035,"0,17x896x795 BLANK",BIL,40000.0,20.05.2022,,0
940,BIL22896036,"0,17x896x795 BLANK",BIL,50000.0,20.05.2022,,0
941,ZNO22950037,OT153-ELQ0561A2A HBI,ZNO,20000.0,23.05.2022,,0
942,BUF22836032,"0,17x836x942 Alu/C",BUF,40000.0,23.05.2022,,0
943,BUF22975033,"0,14x975x925 IMP G/C",BUF,20000.0,23.05.2022,,0
944,VIL22062034,OT62-ELQ6216A2A ver2,VIL,30000.0,24.05.2022,,0
945,VIL22062035,OT62-ELQ6216A2A ver2,VIL,30000.0,24.05.2022,,0
946,BUF22070036,OT070-ELQ7013A9A ,BUF,22000.0,25.05.2022,,0
947,BIL22922038,"0,17x922x868 HBI TH580 BLANK",BIL,10000.0,25.05.2022,,0
